Theta(deg),Phi(deg),Freq(kT),mstar(me),Curv(kTA2),Type(+e-h),NumOrbCopy
  0.000000, 32.118959,  6.029033E-02,  1.128405E-01, -5.799074E+00, 1.000,  146
  0.000000, 32.118959,  6.077519E-02,  1.137773E-01, -6.627520E+00, 1.000,  120
  0.000000, 32.118959,  6.102341E-02,  1.107363E-01, -6.553816E+00, 1.000,  120
  0.000000, 32.118959,  8.722825E-02,  4.125252E-01, -8.534085E+00, 1.000,  342
  0.000000, 32.118959,  8.727177E-02,  4.112444E-01, -8.185955E+00, 1.000,  330
  0.000000, 32.118959,  9.021091E-02,  3.855476E-01, -1.131026E+01, 1.000,  114
  0.000000, 32.118959,  9.022871E-02,  3.865300E-01, -1.205602E+01, 1.000,  112
  0.000000, 32.118959,  1.035032E-01,  4.849015E-01, -3.016741E+01, 1.000,  120
  0.000000, 32.118959,  1.035126E-01,  4.816501E-01, -3.000011E+01, 1.000,  120
  0.000000, 32.453532,  6.048611E-02,  1.131792E-01, -5.831421E+00, 1.000,  146
  0.000000, 32.453532,  6.098683E-02,  1.140855E-01, -6.732178E+00, 1.000,  122
  0.000000, 32.453532,  6.123507E-02,  1.111173E-01, -6.606903E+00, 1.000,  122
  0.000000, 32.453532,  8.731988E-02,  4.133864E-01, -7.982628E+00, 1.000,  332
  0.000000, 32.453532,  8.735770E-02,  4.104106E-01, -8.599157E+00, 1.000,  334
  0.000000, 32.453532,  9.028654E-02,  3.862865E-01, -1.161372E+01, 1.000,  114
  0.000000, 32.453532,  9.031272E-02,  3.874823E-01, -1.183762E+01, 1.000,  112
  0.000000, 32.453532,  1.039829E-01,  4.863741E-01, -3.078022E+01, 1.000,  120
  0.000000, 32.453532,  1.039981E-01,  4.832790E-01, -2.970886E+01, 1.000,  122
  0.000000, 32.788104,  6.068372E-02,  1.135598E-01, -5.885921E+00, 1.000,  146
  0.000000, 32.788104,  6.119973E-02,  1.143901E-01, -6.797482E+00, 1.000,  124
  0.000000, 32.788104,  6.145033E-02,  1.113211E-01, -6.720856E+00, 1.000,  124
  0.000000, 32.788104,  8.740274E-02,  4.128977E-01, -8.323285E+00, 1.000,  338
  0.000000, 32.788104,  8.744151E-02,  4.131760E-01, -7.828562E+00, 1.000,  336
  0.000000, 32.788104,  9.037339E-02,  3.855960E-01, -1.105124E+01, 1.000,  114
  0.000000, 32.788104,  9.039398E-02,  3.882269E-01, -1.113414E+01, 1.000,  112
  0.000000, 32.788104,  1.044719E-01,  4.885953E-01, -3.162248E+01, 1.000,  118
  0.000000, 32.788104,  1.044854E-01,  4.857087E-01, -3.155482E+01, 1.000,  122
  0.000000, 33.122677,  6.088587E-02,  1.138139E-01, -5.945065E+00, 1.000,  146
  0.000000, 33.122677,  6.141875E-02,  1.148395E-01, -7.001473E+00, 1.000,  122
  0.000000, 33.122677,  6.166911E-02,  1.118228E-01, -6.820903E+00, 1.000,  122
  0.000000, 33.122677,  8.749039E-02,  4.128279E-01, -8.532613E+00, 1.000,  342
  0.000000, 33.122677,  8.752746E-02,  4.129203E-01, -8.395946E+00, 1.000,  342
  0.000000, 33.122677,  9.046569E-02,  3.871792E-01, -1.082934E+01, 1.000,  114
  0.000000, 33.122677,  9.047359E-02,  3.872320E-01, -1.096930E+01, 1.000,  112
  0.000000, 33.122677,  1.049562E-01,  4.901325E-01, -3.283419E+01, 1.000,  118
  0.000000, 33.122677,  1.049941E-01,  4.881417E-01, -3.343569E+01, 1.000,  122
  0.000000, 33.457249,  6.109043E-02,  1.143234E-01, -5.989960E+00, 1.000,  146
  0.000000, 33.457249,  6.163834E-02,  1.152609E-01, -7.024821E+00, 1.000,  120
  0.000000, 33.457249,  6.189045E-02,  1.121600E-01, -6.898698E+00, 1.000,  120
  0.000000, 33.457249,  8.758040E-02,  4.132091E-01, -8.284532E+00, 1.000,  344
  0.000000, 33.457249,  8.761567E-02,  4.130387E-01, -8.623909E+00, 1.000,  346
  0.000000, 33.457249,  9.054820E-02,  3.858183E-01, -1.108111E+01, 1.000,  116
  0.000000, 33.457249,  9.056732E-02,  3.880012E-01, -1.122460E+01, 1.000,  114
  0.000000, 33.457249,  1.054679E-01,  4.920104E-01, -3.284309E+01, 1.000,  118
  0.000000, 33.457249,  1.054854E-01,  4.895643E-01, -3.245224E+01, 1.000,  120
  0.000000, 33.791822,  6.129728E-02,  1.147002E-01, -6.045896E+00, 1.000,  147
  0.000000, 33.791822,  6.186194E-02,  1.155861E-01, -7.110922E+00, 1.000,  120
  0.000000, 33.791822,  6.211660E-02,  1.124925E-01, -6.973144E+00, 1.000,  118
  0.000000, 33.791822,  8.766689E-02,  4.127295E-01, -8.881445E+00, 1.000,  348
  0.000000, 33.791822,  8.770269E-02,  4.122640E-01, -9.143725E+00, 1.000,  348
  0.000000, 33.791822,  9.063923E-02,  3.847635E-01, -1.058197E+01, 1.000,  116
  0.000000, 33.791822,  9.065735E-02,  3.880628E-01, -1.051692E+01, 1.000,  114
  0.000000, 33.791822,  1.059879E-01,  4.951597E-01, -3.363225E+01, 1.000,  118
  0.000000, 33.791822,  1.059967E-01,  4.927143E-01, -3.490113E+01, 1.000,  120
  0.000000, 34.126394,  6.150496E-02,  1.150534E-01, -6.105113E+00, 1.000,  147
  0.000000, 34.126394,  6.208721E-02,  1.160259E-01, -7.254859E+00, 1.000,  118
  0.000000, 34.126394,  6.234193E-02,  1.129081E-01, -7.092089E+00, 1.000,  118
  0.000000, 34.126394,  8.776476E-02,  4.132852E-01, -8.859118E+00, 1.000,  348
  0.000000, 34.126394,  8.780089E-02,  4.133850E-01, -9.043533E+00, 1.000,  340
  0.000000, 34.126394,  9.074374E-02,  3.866191E-01, -1.069981E+01, 1.000,  116
  0.000000, 34.126394,  9.075945E-02,  3.883826E-01, -1.050306E+01, 1.000,  114
  0.000000, 34.126394,  1.064887E-01,  4.971733E-01, -3.450555E+01, 1.000,  118
  0.000000, 34.126394,  1.064984E-01,  4.943851E-01, -3.468562E+01, 1.000,  120
  0.000000, 34.460967,  6.171955E-02,  1.153914E-01, -6.157928E+00, 1.000,  147
  0.000000, 34.460967,  6.232143E-02,  1.163548E-01, -7.306942E+00, 1.000,  118
  0.000000, 34.460967,  6.257784E-02,  1.132664E-01, -7.179106E+00, 1.000,  118
  0.000000, 34.460967,  8.785498E-02,  4.143683E-01, -9.218905E+00, 1.000,  350
  0.000000, 34.460967,  8.789316E-02,  4.128211E-01, -9.309839E+00, 1.000,  344
  0.000000, 34.460967,  9.083883E-02,  3.867323E-01, -1.080695E+01, 1.000,  118
  0.000000, 34.460967,  9.085459E-02,  3.878510E-01, -1.045294E+01, 1.000,  114
  0.000000, 34.460967,  1.070255E-01,  4.991353E-01, -3.593938E+01, 1.000,  118
  0.000000, 34.460967,  1.070485E-01,  4.969767E-01, -3.675139E+01, 1.000,  120
  0.000000, 34.795539,  6.194016E-02,  1.158200E-01, -6.214565E+00, 1.000,  150
  0.000000, 34.795539,  6.255455E-02,  1.167935E-01, -7.450451E+00, 1.000,  118
  0.000000, 34.795539,  6.281253E-02,  1.136075E-01, -7.288820E+00, 1.000,  118
  0.000000, 34.795539,  8.794711E-02,  4.142750E-01, -9.672850E+00, 1.000,  346
  0.000000, 34.795539,  8.798299E-02,  4.115117E-01, -1.020365E+01, 1.000,  342
  0.000000, 34.795539,  9.094056E-02,  3.861147E-01, -1.047729E+01, 1.000,  116
  0.000000, 34.795539,  9.095813E-02,  3.880211E-01, -1.090627E+01, 1.000,  116
  0.000000, 34.795539,  1.075569E-01,  5.013770E-01, -3.696104E+01, 1.000,  118
  0.000000, 34.795539,  1.075700E-01,  4.999214E-01, -3.701952E+01, 1.000,  120
  0.000000, 35.130112,  6.215779E-02,  1.161818E-01, -6.278563E+00, 1.000,  148
  0.000000, 35.130112,  6.279383E-02,  1.172099E-01, -7.533127E+00, 1.000,  118
  0.000000, 35.130112,  6.305397E-02,  1.141647E-01, -7.435511E+00, 1.000,  118
  0.000000, 35.130112,  8.804518E-02,  4.128123E-01, -9.848163E+00, 1.000,  330
  0.000000, 35.130112,  8.808522E-02,  4.112259E-01, -1.011410E+01, 1.000,  324
  0.000000, 35.130112,  9.104744E-02,  3.869460E-01, -1.076409E+01, 1.000,  114
  0.000000, 35.130112,  9.106557E-02,  3.883209E-01, -1.088130E+01, 1.000,  116
  0.000000, 35.130112,  1.081030E-01,  5.046199E-01, -3.811476E+01, 1.000,  118
  0.000000, 35.130112,  1.081253E-01,  5.008583E-01, -3.716397E+01, 1.000,  120
  0.000000, 35.464684,  6.238203E-02,  1.165421E-01, -6.339346E+00, 1.000,  148
  0.000000, 35.464684,  6.303655E-02,  1.175967E-01, -7.547038E+00, 1.000,  120
  0.000000, 35.464684,  6.329787E-02,  1.143984E-01, -7.445919E+00, 1.000,  120
  0.000000, 35.464684,  8.814610E-02,  4.119241E-01, -9.900061E+00, 1.000,  322
  0.000000, 35.464684,  8.817735E-02,  4.114949E-01, -1.052334E+01, 1.000,  322
  0.000000, 35.464684,  9.115695E-02,  3.857229E-01, -1.115767E+01, 1.000,  114
  0.000000, 35.464684,  9.116851E-02,  3.881900E-01, -1.124434E+01, 1.000,  116
  0.000000, 35.464684,  1.086457E-01,  5.054891E-01, -3.902792E+01, 1.000,  120
  0.000000, 35.464684,  1.086829E-01,  5.070940E-01, -3.885217E+01, 1.000,  118
  0.000000, 35.799257,  6.261058E-02,  1.169897E-01, -6.402666E+00, 1.000,  150
  0.000000, 35.799257,  6.328165E-02,  1.180569E-01, -7.761466E+00, 1.000,  120
  0.000000, 35.799257,  6.354447E-02,  1.149593E-01, -7.625714E+00, 1.000,  120
  0.000000, 35.799257,  8.824762E-02,  4.110335E-01, -1.067363E+01, 1.000,  300
  0.000000, 35.799257,  8.829018E-02,  4.104581E-01, -1.069106E+01, 1.000,  300
  0.000000, 35.799257,  9.127577E-02,  3.871598E-01, -1.158011E+01, 1.000,  114
  0.000000, 35.799257,  9.129618E-02,  3.880604E-01, -1.166280E+01, 1.000,  116
  0.000000, 35.799257,  1.092123E-01,  5.093353E-01, -3.950833E+01, 1.000,  118
  0.000000, 35.799257,  1.092398E-01,  5.077179E-01, -3.987584E+01, 1.000,  120
  0.000000, 36.133829,  6.283964E-02,  1.174086E-01, -6.479562E+00, 1.000,  150
  0.000000, 36.133829,  6.353253E-02,  1.184533E-01, -7.885531E+00, 1.000,  120
  0.000000, 36.133829,  6.379630E-02,  1.153502E-01, -7.728676E+00, 1.000,  120
  0.000000, 36.133829,  8.835114E-02,  4.103421E-01, -1.102108E+01, 1.000,  292
  0.000000, 36.133829,  8.839236E-02,  4.099972E-01, -1.095401E+01, 1.000,  290
  0.000000, 36.133829,  9.139096E-02,  3.861719E-01, -1.184318E+01, 1.000,  112
  0.000000, 36.133829,  9.140600E-02,  3.872683E-01, -1.196291E+01, 1.000,  115
  0.000000, 36.133829,  1.097791E-01,  5.117116E-01, -4.031086E+01, 1.000,  118
  0.000000, 36.133829,  1.098032E-01,  5.083805E-01, -4.062857E+01, 1.000,  122
  0.000000, 36.468401,  6.307316E-02,  1.177586E-01, -6.540499E+00, 1.000,  150
  0.000000, 36.468401,  6.378710E-02,  1.189438E-01, -7.962572E+00, 1.000,  122
  0.000000, 36.468401,  6.405295E-02,  1.157717E-01, -7.842597E+00, 1.000,  122
  0.000000, 36.468401,  8.846157E-02,  4.098225E-01, -1.121385E+01, 1.000,  282
  0.000000, 36.468401,  8.850119E-02,  4.089014E-01, -1.151116E+01, 1.000,  272
  0.000000, 36.468401,  9.151580E-02,  3.865395E-01, -1.253369E+01, 1.000,  112
  0.000000, 36.468401,  9.152662E-02,  3.875562E-01, -1.247457E+01, 1.000,  114
  0.000000, 36.468401,  1.103425E-01,  5.145674E-01, -4.196070E+01, 1.000,  118
  0.000000, 36.468401,  1.103743E-01,  5.126430E-01, -4.240184E+01, 1.000,  122
  0.000000, 36.802974,  6.331121E-02,  1.182104E-01, -6.607919E+00, 1.000,  147
  0.000000, 36.802974,  6.404317E-02,  1.193826E-01, -8.029960E+00, 1.000,  122
  0.000000, 36.802974,  6.431005E-02,  1.161613E-01, -7.943806E+00, 1.000,  122
  0.000000, 36.802974,  8.857356E-02,  4.087992E-01, -1.180140E+01, 1.000,  272
  0.000000, 36.802974,  8.860909E-02,  4.073936E-01, -1.201782E+01, 1.000,  262
  0.000000, 36.802974,  9.163897E-02,  3.857770E-01, -1.296781E+01, 1.000,  112
  0.000000, 36.802974,  9.165647E-02,  3.874872E-01, -1.312807E+01, 1.000,  114
  0.000000, 36.802974,  1.109528E-01,  5.169384E-01, -4.306824E+01, 1.000,  123
  0.000000, 36.802974,  1.109758E-01,  5.138867E-01, -4.206286E+01, 1.000,  122
  0.000000, 37.137546,  6.355181E-02,  1.186444E-01, -6.682463E+00, 1.000,  147
  0.000000, 37.137546,  6.430583E-02,  1.198928E-01, -8.149718E+00, 1.000,  124
  0.000000, 37.137546,  6.457508E-02,  1.166078E-01, -8.043392E+00, 1.000,  124
  0.000000, 37.137546,  8.868672E-02,  4.073250E-01, -1.229699E+01, 1.000,  254
  0.000000, 37.137546,  8.873798E-02,  4.063842E-01, -1.304753E+01, 1.000,  242
  0.000000, 37.137546,  9.176424E-02,  3.858966E-01, -1.353445E+01, 1.000,  112
  0.000000, 37.137546,  9.177917E-02,  3.867176E-01, -1.364659E+01, 1.000,  114
  0.000000, 37.137546,  1.115495E-01,  5.200748E-01, -4.469559E+01, 1.000,  124
  0.000000, 37.137546,  1.115752E-01,  5.175214E-01, -4.402903E+01, 1.000,  122
  0.000000, 37.472119,  6.379747E-02,  1.191227E-01, -6.759820E+00, 1.000,  144
  0.000000, 37.472119,  6.457071E-02,  1.201815E-01, -8.359384E+00, 1.000,  124
  0.000000, 37.472119,  6.484114E-02,  1.169695E-01, -8.265952E+00, 1.000,  124
  0.000000, 37.472119,  8.880231E-02,  4.072944E-01, -1.238335E+01, 1.000,  254
  0.000000, 37.472119,  8.886050E-02,  4.056787E-01, -1.331820E+01, 1.000,  234
  0.000000, 37.472119,  9.189056E-02,  3.856607E-01, -1.411249E+01, 1.000,  114
  0.000000, 37.472119,  9.191031E-02,  3.869013E-01, -1.423045E+01, 1.000,  114
  0.000000, 37.472119,  1.121421E-01,  5.207512E-01, -4.601404E+01, 1.000,  122
  0.000000, 37.472119,  1.121471E-01,  5.229726E-01, -4.504700E+01, 1.000,  124
  0.000000, 37.806691,  6.404695E-02,  1.195247E-01, -6.860849E+00, 1.000,  144
  0.000000, 37.806691,  6.484096E-02,  1.206888E-01, -8.373737E+00, 1.000,  122
  0.000000, 37.806691,  6.511300E-02,  1.175601E-01, -8.249505E+00, 1.000,  122
  0.000000, 37.806691,  8.893297E-02,  4.062518E-01, -1.396946E+01, 1.000,  230
  0.000000, 37.806691,  8.900262E-02,  4.045672E-01, -1.460839E+01, 1.000,  204
  0.000000, 37.806691,  9.202392E-02,  3.854812E-01, -1.472571E+01, 1.000,  114
  0.000000, 37.806691,  9.202791E-02,  3.866971E-01, -1.481095E+01, 1.000,  114
  0.000000, 37.806691,  1.127511E-01,  5.239443E-01, -4.556536E+01, 1.000,  120
  0.000000, 37.806691,  1.127586E-01,  5.232572E-01, -4.514984E+01, 1.000,  122
  0.000000, 38.141264,  6.430839E-02,  1.199775E-01, -6.901659E+00, 1.000,  144
  0.000000, 38.141264,  6.512741E-02,  1.212204E-01, -8.533490E+00, 1.000,  122
  0.000000, 38.141264,  6.540058E-02,  1.180060E-01, -8.373212E+00, 1.000,  122
  0.000000, 38.141264,  8.914253E-02,  4.018069E-01, -1.781647E+01, 1.000,  160
  0.000000, 38.141264,  8.918332E-02,  4.006453E-01, -1.769146E+01, 1.000,  160
  0.000000, 38.141264,  9.214030E-02,  3.844215E-01, -1.521056E+01, 1.000,  114
  0.000000, 38.141264,  9.215548E-02,  3.865605E-01, -1.540559E+01, 1.000,  114
  0.000000, 38.141264,  1.134130E-01,  5.299656E-01, -4.933673E+01, 1.000,  120
  0.000000, 38.141264,  1.134327E-01,  5.265670E-01, -4.998765E+01, 1.000,  120
  0.000000, 38.475836,  6.455004E-02,  1.203963E-01, -6.999049E+00, 1.000,  146
  0.000000, 38.475836,  6.539139E-02,  1.218356E-01, -8.639258E+00, 1.000,  120
  0.000000, 38.475836,  6.566624E-02,  1.184533E-01, -8.465271E+00, 1.000,  120
  0.000000, 38.475836,  8.930016E-02,  3.993681E-01, -1.714850E+01, 1.000,  164
  0.000000, 38.475836,  8.937726E-02,  3.993675E-01, -1.854655E+01, 1.000,  154
  0.000000, 38.475836,  9.227985E-02,  3.843375E-01, -1.573075E+01, 1.000,  114
  0.000000, 38.475836,  9.228656E-02,  3.848403E-01, -1.594638E+01, 1.000,  114
  0.000000, 38.475836,  1.140051E-01,  5.286819E-01, -4.896051E+01, 1.000,  120
  0.000000, 38.475836,  1.140053E-01,  5.308371E-01, -4.883938E+01, 1.000,  120
  0.000000, 38.810409,  6.481103E-02,  1.208699E-01, -7.099657E+00, 1.000,  149
  0.000000, 38.810409,  6.567605E-02,  1.221832E-01, -8.848195E+00, 1.000,  120
  0.000000, 38.810409,  6.595296E-02,  1.188289E-01, -8.690765E+00, 1.000,  120
  0.000000, 38.810409,  8.955040E-02,  3.974368E-01, -2.125056E+01, 1.000,  132
  0.000000, 38.810409,  8.964323E-02,  3.943873E-01, -2.094727E+01, 1.000,  128
  0.000000, 38.810409,  9.241553E-02,  3.858843E-01, -1.647865E+01, 1.000,  114
  0.000000, 38.810409,  9.242767E-02,  3.864595E-01, -1.651781E+01, 1.000,  114
  0.000000, 38.810409,  1.146486E-01,  5.341124E-01, -5.052246E+01, 1.000,  120
  0.000000, 38.810409,  1.146613E-01,  5.302309E-01, -4.905090E+01, 1.000,  120
  0.000000, 39.144981,  6.506509E-02,  1.213188E-01, -7.230963E+00, 1.000,  149
  0.000000, 39.144981,  6.597516E-02,  1.226117E-01, -8.979635E+00, 1.000,  122
  0.000000, 39.144981,  6.625320E-02,  1.194325E-01, -8.812161E+00, 1.000,  122
  0.000000, 39.144981,  8.982763E-02,  3.940029E-01, -2.286816E+01, 1.000,  118
  0.000000, 39.144981,  8.987367E-02,  3.942879E-01, -2.694725E+01, 1.000,  118
  0.000000, 39.144981,  9.253813E-02,  3.863755E-01, -1.700064E+01, 1.000,  114
  0.000000, 39.144981,  9.258794E-02,  3.871168E-01, -1.728035E+01, 1.000,  116
  0.000000, 39.144981,  1.153494E-01,  5.347623E-01, -5.536741E+01, 1.000,  118
  0.000000, 39.144981,  1.153744E-01,  5.352512E-01, -4.926763E+01, 1.000,  122
  0.000000, 39.479554,  6.534242E-02,  1.218024E-01, -7.271539E+00, 1.000,  149
  0.000000, 39.479554,  6.625349E-02,  1.231854E-01, -9.125297E+00, 1.000,  122
  0.000000, 39.479554,  6.653284E-02,  1.198386E-01, -8.960918E+00, 1.000,  122
  0.000000, 39.479554,  8.996198E-02,  3.934864E-01, -2.461181E+01, 1.000,  114
  0.000000, 39.479554,  9.001190E-02,  3.928840E-01, -2.488014E+01, 1.000,  116
  0.000000, 39.479554,  9.267926E-02,  3.850051E-01, -1.743353E+01, 1.000,  114
  0.000000, 39.479554,  9.268247E-02,  3.862506E-01, -1.748868E+01, 1.000,  116
  0.000000, 39.479554,  1.159332E-01,  5.386129E-01, -5.163295E+01, 1.000,  122
  0.000000, 39.479554,  1.159610E-01,  5.371378E-01, -5.215620E+01, 1.000,  120
  0.000000, 39.814126,  6.561114E-02,  1.222696E-01, -7.366723E+00, 1.000,  149
  0.000000, 39.814126,  6.654962E-02,  1.236570E-01, -9.269179E+00, 1.000,  120
  0.000000, 39.814126,  6.683199E-02,  1.203250E-01, -9.107744E+00, 1.000,  120
  0.000000, 39.814126,  9.010167E-02,  3.939325E-01, -2.567341E+01, 1.000,  116
  0.000000, 39.814126,  9.016427E-02,  3.925255E-01, -2.592090E+01, 1.000,  116
  0.000000, 39.814126,  9.280584E-02,  3.848757E-01, -1.782033E+01, 1.000,  114
  0.000000, 39.814126,  9.281990E-02,  3.859060E-01, -1.808983E+01, 1.000,  116
  0.000000, 39.814126,  1.166080E-01,  5.410288E-01, -5.230328E+01, 1.000,  120
  0.000000, 39.814126,  1.166396E-01,  5.387780E-01, -5.221457E+01, 1.000,  120
  0.000000, 40.148699,  6.588882E-02,  1.227176E-01, -7.521436E+00, 1.000,  152
  0.000000, 40.148699,  6.684842E-02,  1.243742E-01, -9.386976E+00, 1.000,  118
  0.000000, 40.148699,  6.713383E-02,  1.210249E-01, -9.211862E+00, 1.000,  118
  0.000000, 40.148699,  9.027127E-02,  3.938123E-01, -2.649637E+01, 1.000,  115
  0.000000, 40.148699,  9.031234E-02,  3.937136E-01, -2.692997E+01, 1.000,  116
  0.000000, 40.148699,  9.292964E-02,  3.864955E-01, -1.830584E+01, 1.000,  116
  0.000000, 40.148699,  9.295187E-02,  3.863396E-01, -1.856188E+01, 1.000,  116
  0.000000, 40.148699,  1.172803E-01,  5.461405E-01, -5.295556E+01, 1.000,  122
  0.000000, 40.148699,  1.172928E-01,  5.416746E-01, -5.341905E+01, 1.000,  120
  0.000000, 40.483271,  6.616676E-02,  1.232031E-01, -7.558626E+00, 1.000,  152
  0.000000, 40.483271,  6.715217E-02,  1.246576E-01, -9.566741E+00, 1.000,  116
  0.000000, 40.483271,  6.743729E-02,  1.213413E-01, -9.318951E+00, 1.000,  116
  0.000000, 40.483271,  9.040821E-02,  3.939180E-01, -2.770595E+01, 1.000,  116
  0.000000, 40.483271,  9.047133E-02,  3.918614E-01, -2.843321E+01, 1.000,  116
  0.000000, 40.483271,  9.307279E-02,  3.850598E-01, -1.881099E+01, 1.000,  116
  0.000000, 40.483271,  9.308108E-02,  3.859745E-01, -1.893835E+01, 1.000,  114
  0.000000, 40.483271,  1.179694E-01,  5.462413E-01, -5.541959E+01, 1.000,  120
  0.000000, 40.483271,  1.179775E-01,  5.467234E-01, -5.528302E+01, 1.000,  119
  0.000000, 40.817844,  6.645002E-02,  1.237214E-01, -7.678876E+00, 1.000,  152
  0.000000, 40.817844,  6.746693E-02,  1.252708E-01, -9.745328E+00, 1.000,  116
  0.000000, 40.817844,  6.775526E-02,  1.218926E-01, -9.565878E+00, 1.000,  116
  0.000000, 40.817844,  9.055713E-02,  3.934670E-01, -2.820319E+01, 1.000,  116
  0.000000, 40.817844,  9.060736E-02,  3.923207E-01, -2.858000E+01, 1.000,  116
  0.000000, 40.817844,  9.320649E-02,  3.843959E-01, -1.934581E+01, 1.000,  116
  0.000000, 40.817844,  9.320938E-02,  3.854763E-01, -1.932799E+01, 1.000,  114
  0.000000, 40.817844,  1.186567E-01,  5.513642E-01, -5.647481E+01, 1.000,  120
  0.000000, 40.817844,  1.186823E-01,  5.482085E-01, -5.664539E+01, 1.000,  118
  0.000000, 41.152416,  6.673865E-02,  1.242634E-01, -7.761655E+00, 1.000,  152
  0.000000, 41.152416,  6.777724E-02,  1.257811E-01, -9.907087E+00, 1.000,  116
  0.000000, 41.152416,  6.806821E-02,  1.224080E-01, -9.739951E+00, 1.000,  116
  0.000000, 41.152416,  9.071362E-02,  3.936804E-01, -2.994558E+01, 1.000,  116
  0.000000, 41.152416,  9.075905E-02,  3.918824E-01, -2.865506E+01, 1.000,  114
  0.000000, 41.152416,  9.333909E-02,  3.863462E-01, -1.968056E+01, 1.000,  114
  0.000000, 41.152416,  9.334112E-02,  3.852108E-01, -1.967894E+01, 1.000,  116
  0.000000, 41.152416,  1.193716E-01,  5.531246E-01, -5.722692E+01, 1.000,  120
  0.000000, 41.152416,  1.193833E-01,  5.507375E-01, -5.689995E+01, 1.000,  120
  0.000000, 41.486989,  6.703009E-02,  1.247387E-01, -7.884586E+00, 1.000,  152
  0.000000, 41.486989,  6.809637E-02,  1.263363E-01, -1.009301E+01, 1.000,  116
  0.000000, 41.486989,  6.838879E-02,  1.229232E-01, -9.888180E+00, 1.000,  116
  0.000000, 41.486989,  9.086348E-02,  3.937930E-01, -3.102587E+01, 1.000,  117
  0.000000, 41.486989,  9.091155E-02,  3.929622E-01, -3.026309E+01, 1.000,  114
  0.000000, 41.486989,  9.346699E-02,  3.848883E-01, -2.003333E+01, 1.000,  116
  0.000000, 41.486989,  9.347120E-02,  3.860966E-01, -2.006474E+01, 1.000,  114
  0.000000, 41.486989,  1.200796E-01,  5.564443E-01, -5.882128E+01, 1.000,  118
  0.000000, 41.486989,  1.201004E-01,  5.541092E-01, -5.856813E+01, 1.000,  120
  0.000000, 41.821561,  6.732618E-02,  1.253021E-01, -7.968952E+00, 1.000,  150
  0.000000, 41.821561,  6.842115E-02,  1.268868E-01, -1.026027E+01, 1.000,  116
  0.000000, 41.821561,  6.871606E-02,  1.235175E-01, -1.006912E+01, 1.000,  116
  0.000000, 41.821561,  9.100954E-02,  3.936323E-01, -3.082864E+01, 1.000,  116
  0.000000, 41.821561,  9.106134E-02,  3.925622E-01, -3.141396E+01, 1.000,  114
  0.000000, 41.821561,  9.360021E-02,  3.851603E-01, -2.047829E+01, 1.000,  118
