Theta(deg),Phi(deg),Freq(kT),mstar(me),Curv(kTA2),Type(+e-h),NumOrbCopy
  0.000000,  2.007435,  1.374156E+00,  1.017344E+00, -1.155784E+04,-1.000,    5
  0.000000,  2.007435,  1.377499E+00,  1.019592E+00, -1.159041E+04,-1.000,  110
  0.000000,  2.007435,  1.378876E+00,  1.019597E+00, -1.161774E+04,-1.000,   69
  0.000000,  2.007435,  1.385190E+00,  1.057332E+00, -1.173522E+04,-1.000,   21
  0.000000,  2.007435,  1.807858E+00,  1.921453E+00, -1.757362E+04,-1.000,   56
  0.000000,  2.007435,  1.808034E+00,  1.893275E+00, -1.754858E+04,-1.000,   82
  0.000000,  2.007435,  1.820355E+00,  2.041423E+00, -1.814196E+04,-1.000,   71
  0.000000,  2.007435,  1.821799E+00,  2.039289E+00, -1.830247E+04,-1.000,   86
  0.000000,  2.007435,  2.029695E+00,  4.336721E-01, -2.310402E+01, 1.000,   77
  0.000000,  2.007435,  8.644995E+00,  1.279699E+00,  2.903741E+01,-1.000,   44
  0.000000,  2.007435,  9.169959E+00,  2.275348E+00,  1.987222E+01,-1.000,   46
  0.000000,  2.007435,  9.183835E+00,  2.033647E+00, -3.823073E+01,-1.000,   40
  0.000000,  2.007435,  9.183857E+00,  2.043021E+00, -3.681378E+01,-1.000,   46
  0.000000,  2.342007,  7.641639E-02,  5.920730E-01,  4.878775E+01,-1.000,   29
  0.000000,  2.342007,  7.651554E-02,  5.938804E-01,  5.062737E+01,-1.000,   27
  0.000000,  2.342007,  7.725702E-02,  5.891341E-01,  4.431977E+01,-1.000,   14
  0.000000,  2.342007,  7.733576E-02,  5.769447E-01,  4.050919E+01,-1.000,   13
  0.000000,  2.342007,  9.101570E-02,  7.756785E-01,  1.278821E+02,-1.000,   78
  0.000000,  2.342007,  9.122179E-02,  1.013391E+00,  6.231395E+00,-1.000,   71
  0.000000,  2.342007,  9.152105E-02,  9.683982E-01,  2.047338E+01,-1.000,   54
  0.000000,  2.342007,  9.175611E-02,  7.426692E-01,  9.987319E+01,-1.000,   77
  0.000000,  2.342007,  9.257755E-02,  8.885772E-01,  1.507084E+02,-1.000,   87
  0.000000,  2.342007,  9.289052E-02,  8.440775E-01,  1.197213E+02,-1.000,  103
  0.000000,  2.342007,  9.302732E-02,  9.562691E-01,  8.728676E+01,-1.000,   63
  0.000000,  2.342007,  9.376229E-02,  1.048573E+00,  2.668343E+01,-1.000,   77
  0.000000,  2.342007,  1.047407E-01,  3.835481E-01, -6.383067E+00,-1.000,  118
  0.000000,  2.342007,  1.047477E-01,  3.817108E-01, -6.438762E+00,-1.000,  112
  0.000000,  2.342007,  1.068213E-01,  3.362454E-01, -4.434376E+00,-1.000,  106
  0.000000,  2.342007,  1.068506E-01,  3.364018E-01, -4.449832E+00,-1.000,  106
  0.000000,  2.342007,  1.070949E-01,  3.252883E-01, -4.244313E+00,-1.000,  118
  0.000000,  2.342007,  1.071191E-01,  3.294311E-01, -4.310794E+00,-1.000,  112
  0.000000,  2.342007,  4.697167E-01,  1.856159E+00,  4.837154E+01,-1.000,   51
  0.000000,  2.342007,  4.697724E-01,  1.863359E+00,  4.503543E+01,-1.000,   67
  0.000000,  2.342007,  4.700412E-01,  1.885899E+00,  4.755569E+01,-1.000,  116
  0.000000,  2.342007,  4.720325E-01,  1.973670E+00,  3.998577E+02,-1.000,  160
  0.000000,  2.342007,  4.721291E-01,  1.975288E+00,  3.302507E+01,-1.000,  143
  0.000000,  2.342007,  4.728293E-01,  1.927602E+00,  7.276795E+01,-1.000,   17
  0.000000,  2.342007,  8.649295E-01,  7.499315E-01,  1.823029E+01, 1.000,  112
  0.000000,  2.342007,  8.649730E-01,  7.520827E-01,  1.823002E+01, 1.000,  112
  0.000000,  2.342007,  1.199913E+00,  3.997517E-01,  5.201399E+01, 1.000,  106
  0.000000,  2.342007,  1.350335E+00,  8.652576E-01,  1.443054E+01,-1.000,  110
  0.000000,  2.342007,  1.350374E+00,  8.635623E-01,  1.443255E+01,-1.000,  110
  0.000000,  2.342007,  1.362838E+00,  9.596858E-01, -1.131942E+04,-1.000,   11
  0.000000,  2.342007,  1.368648E+00,  9.958891E-01, -1.144200E+04,-1.000,   99
  0.000000,  2.342007,  1.370105E+00,  1.002855E+00, -1.147322E+04,-1.000,  109
  0.000000,  2.342007,  1.377220E+00,  9.970186E-01, -1.157663E+04,-1.000,   33
  0.000000,  2.342007,  1.378792E+00,  1.018388E+00, -1.160643E+04,-1.000,  108
  0.000000,  2.342007,  1.384066E+00,  1.037572E+00, -1.170782E+04,-1.000,   56
  0.000000,  2.342007,  1.802290E+00,  1.848732E+00, -1.735612E+04,-1.000,   57
  0.000000,  2.342007,  1.804968E+00,  1.873161E+00, -1.749414E+04,-1.000,   90
  0.000000,  2.342007,  1.816930E+00,  2.009297E+00, -1.791187E+04,-1.000,   70
  0.000000,  2.342007,  1.817811E+00,  1.999916E+00, -1.798254E+04,-1.000,   86
  0.000000,  2.342007,  2.029988E+00,  4.337471E-01, -2.312881E+01, 1.000,   76
  0.000000,  2.342007,  8.647771E+00,  1.280728E+00,  2.856397E+01,-1.000,   44
  0.000000,  2.342007,  9.173162E+00,  2.270707E+00,  1.663966E+01,-1.000,   46
  0.000000,  2.342007,  9.184622E+00,  2.042179E+00, -3.251476E+01,-1.000,   46
  0.000000,  2.342007,  9.184623E+00,  2.046859E+00, -3.206431E+01,-1.000,   41
  0.000000,  2.676580,  7.667240E-02,  5.836532E-01,  4.422066E+01,-1.000,   25
  0.000000,  2.676580,  7.667800E-02,  5.796554E-01,  4.628560E+01,-1.000,   31
  0.000000,  2.676580,  7.743308E-02,  5.820214E-01,  4.206917E+01,-1.000,   11
  0.000000,  2.676580,  7.765328E-02,  5.893295E-01,  4.322023E+01,-1.000,    7
  0.000000,  2.676580,  9.147898E-02,  9.848707E-01,  2.172761E+01,-1.000,   69
  0.000000,  2.676580,  9.150779E-02,  7.450436E-01,  1.049147E+02,-1.000,   67
  0.000000,  2.676580,  9.202700E-02,  7.289561E-01,  1.111447E+02,-1.000,   79
  0.000000,  2.676580,  9.204497E-02,  9.814105E-01,  4.712949E+00,-1.000,   71
  0.000000,  2.676580,  9.305678E-02,  8.252350E-01,  1.258131E+02,-1.000,  108
  0.000000,  2.676580,  9.308126E-02,  8.124776E-01,  1.216246E+02,-1.000,   90
  0.000000,  2.676580,  9.374309E-02,  9.681362E-01,  4.260313E+01,-1.000,   70
  0.000000,  2.676580,  9.375899E-02,  9.872492E-01,  4.233164E+01,-1.000,   76
  0.000000,  2.676580,  1.047687E-01,  3.824455E-01, -6.443115E+00,-1.000,  112
  0.000000,  2.676580,  1.047745E-01,  3.822914E-01, -6.485656E+00,-1.000,  118
  0.000000,  2.676580,  1.068509E-01,  3.364876E-01, -4.520391E+00,-1.000,  106
  0.000000,  2.676580,  1.068805E-01,  3.363333E-01, -4.546671E+00,-1.000,  106
  0.000000,  2.676580,  1.071291E-01,  3.273560E-01, -4.296275E+00,-1.000,  118
  0.000000,  2.676580,  1.071388E-01,  3.260747E-01, -4.359622E+00,-1.000,  114
  0.000000,  2.676580,  4.697888E-01,  1.854362E+00,  4.598190E+01,-1.000,   84
  0.000000,  2.676580,  4.701385E-01,  1.854203E+00,  4.356581E+01,-1.000,   39
  0.000000,  2.676580,  4.701846E-01,  1.878826E+00,  4.815950E+01,-1.000,  114
  0.000000,  2.676580,  4.724731E-01,  1.971102E+00,  1.225768E+02,-1.000,  136
  0.000000,  2.676580,  4.724774E-01,  1.983354E+00,  2.666362E+02,-1.000,  150
  0.000000,  2.676580,  4.735504E-01,  1.923935E+00,  7.413977E+01,-1.000,    4
  0.000000,  2.676580,  8.652123E-01,  7.503334E-01,  1.832019E+01, 1.000,  112
  0.000000,  2.676580,  8.652552E-01,  7.523344E-01,  1.835432E+01, 1.000,  112
  0.000000,  2.676580,  1.200463E+00,  3.999364E-01,  5.173148E+01, 1.000,  106
  0.000000,  2.676580,  1.350796E+00,  8.666798E-01,  1.445438E+01,-1.000,  108
  0.000000,  2.676580,  1.350835E+00,  8.642999E-01,  1.449667E+01,-1.000,  108
  0.000000,  2.676580,  1.366111E+00,  9.846106E-01, -1.138348E+04,-1.000,   66
  0.000000,  2.676580,  1.370028E+00,  1.000744E+00, -1.146784E+04,-1.000,  108
  0.000000,  2.676580,  1.370378E+00,  1.002271E+00, -1.147504E+04,-1.000,   42
  0.000000,  2.676580,  1.376048E+00,  9.868368E-01, -1.154698E+04,-1.000,    6
  0.000000,  2.676580,  1.380260E+00,  1.025101E+00, -1.162506E+04,-1.000,  108
  0.000000,  2.676580,  1.383826E+00,  1.035510E+00, -1.169275E+04,-1.000,   79
  0.000000,  2.676580,  1.799963E+00,  1.850035E+00, -1.736708E+04,-1.000,   64
  0.000000,  2.676580,  1.800303E+00,  1.829024E+00, -1.735266E+04,-1.000,   95
  0.000000,  2.676580,  1.811546E+00,  1.937154E+00, -1.757063E+04,-1.000,   72
  0.000000,  2.676580,  1.812269E+00,  1.921195E+00, -1.758498E+04,-1.000,   88
  0.000000,  2.676580,  2.030329E+00,  4.338392E-01, -2.316097E+01, 1.000,   76
  0.000000,  2.676580,  8.650911E+00,  1.281882E+00,  2.808387E+01,-1.000,   46
  0.000000,  2.676580,  9.176762E+00,  2.266333E+00,  1.341359E+01,-1.000,   45
  0.000000,  2.676580,  9.185670E+00,  2.057237E+00, -2.770433E+01,-1.000,   41
  0.000000,  2.676580,  9.185686E+00,  2.063326E+00, -2.721157E+01,-1.000,   48
  0.000000,  3.011152,  7.664075E-02,  5.977995E-01,  4.661970E+01,-1.000,   24
  0.000000,  3.011152,  7.669111E-02,  5.964773E-01,  4.545241E+01,-1.000,   30
  0.000000,  3.011152,  7.773144E-02,  5.929051E-01,  4.490932E+01,-1.000,    5
  0.000000,  3.011152,  7.793072E-02,  5.768116E-01,  4.136496E+01,-1.000,    3
  0.000000,  3.011152,  9.172745E-02,  7.406063E-01,  1.269359E+02,-1.000,   74
  0.000000,  3.011152,  9.206015E-02,  9.864575E-01,  3.298156E+01,-1.000,   65
  0.000000,  3.011152,  9.219051E-02,  7.242014E-01,  1.326517E+02,-1.000,   69
  0.000000,  3.011152,  9.234429E-02,  9.484239E-01,  2.874970E+01,-1.000,   73
  0.000000,  3.011152,  9.307144E-02,  8.404408E-01,  1.466340E+02,-1.000,   93
  0.000000,  3.011152,  9.321218E-02,  8.277898E-01,  1.353205E+02,-1.000,   96
  0.000000,  3.011152,  9.394244E-02,  9.319368E-01,  4.161263E+01,-1.000,   51
  0.000000,  3.011152,  9.422121E-02,  9.821337E-01,  1.075080E+01,-1.000,   62
  0.000000,  3.011152,  1.048078E-01,  3.833617E-01, -6.504089E+00,-1.000,  118
  0.000000,  3.011152,  1.048080E-01,  3.840134E-01, -6.594164E+00,-1.000,  112
  0.000000,  3.011152,  1.068869E-01,  3.367548E-01, -4.581627E+00,-1.000,  108
  0.000000,  3.011152,  1.069174E-01,  3.361137E-01, -4.614331E+00,-1.000,  108
  0.000000,  3.011152,  1.071634E-01,  3.227990E-01, -4.400012E+00,-1.000,  118
  0.000000,  3.011152,  1.071695E-01,  3.227793E-01, -4.378792E+00,-1.000,  112
  0.000000,  3.011152,  4.698862E-01,  1.834600E+00,  4.786923E+01,-1.000,   63
  0.000000,  3.011152,  4.702994E-01,  1.861814E+00,  4.197366E+01,-1.000,   55
  0.000000,  3.011152,  4.703792E-01,  1.873736E+00,  4.740597E+01,-1.000,  116
  0.000000,  3.011152,  4.727458E-01,  1.972467E+00,  5.405766E+02,-1.000,  116
  0.000000,  3.011152,  4.728534E-01,  1.986927E+00,  1.260919E+03,-1.000,  133
  0.000000,  3.011152,  4.733299E-01,  1.983876E+00,  5.214484E+01,-1.000,   10
  0.000000,  3.011152,  8.655037E-01,  7.527816E-01,  1.840339E+01, 1.000,  112
  0.000000,  3.011152,  8.655543E-01,  7.534343E-01,  1.833748E+01, 1.000,  112
  0.000000,  3.011152,  1.201037E+00,  4.001641E-01,  5.147189E+01, 1.000,  108
  0.000000,  3.011152,  1.351271E+00,  8.667212E-01,  1.460304E+01,-1.000,  108
  0.000000,  3.011152,  1.351315E+00,  8.657815E-01,  1.449586E+01,-1.000,  108
  0.000000,  3.011152,  1.367139E+00,  9.808466E-01, -1.140054E+04,-1.000,  102
  0.000000,  3.011152,  1.369595E+00,  9.985466E-01, -1.145397E+04,-1.000,  107
  0.000000,  3.011152,  1.373440E+00,  1.021156E+00, -1.154103E+04,-1.000,    6
  0.000000,  3.011152,  1.381435E+00,  1.017123E+00, -1.163878E+04,-1.000,  106
  0.000000,  3.011152,  1.384796E+00,  1.035165E+00, -1.170027E+04,-1.000,   84
  0.000000,  3.011152,  1.798378E+00,  1.866771E+00, -1.743711E+04,-1.000,   66
  0.000000,  3.011152,  1.798447E+00,  1.825100E+00, -1.741509E+04,-1.000,   94
  0.000000,  3.011152,  1.804256E+00,  1.822761E+00, -1.726244E+04,-1.000,   72
  0.000000,  3.011152,  1.807978E+00,  1.864247E+00, -1.741570E+04,-1.000,   88
  0.000000,  3.011152,  2.030745E+00,  4.339473E-01, -2.319112E+01, 1.000,   76
  0.000000,  3.011152,  8.654444E+00,  1.283619E+00,  2.758819E+01,-1.000,   46
  0.000000,  3.011152,  9.180732E+00,  2.257461E+00,  1.091105E+01,-1.000,   44
  0.000000,  3.011152,  9.187111E+00,  2.062000E+00, -2.513914E+01,-1.000,   48
  0.000000,  3.011152,  9.187134E+00,  2.066921E+00, -2.446417E+01,-1.000,   41
  0.000000,  3.345725,  7.689166E-02,  5.729505E-01,  4.391790E+01,-1.000,   18
  0.000000,  3.345725,  7.691168E-02,  5.793508E-01,  4.428312E+01,-1.000,   30
  0.000000,  3.345725,  7.785293E-02,  5.857760E-01,  4.382192E+01,-1.000,   12
  0.000000,  3.345725,  7.792877E-02,  5.715421E-01,  4.120001E+01,-1.000,   11
  0.000000,  3.345725,  9.218151E-02,  7.242239E-01,  1.170037E+02,-1.000,   67
  0.000000,  3.345725,  9.270210E-02,  6.952297E-01,  9.906598E+01,-1.000,   58
  0.000000,  3.345725,  9.313255E-02,  1.027694E+00, -8.071748E+00,-1.000,   84
  0.000000,  3.345725,  9.321094E-02,  1.091644E+00, -3.024281E+01,-1.000,   79
  0.000000,  3.345725,  9.345885E-02,  8.080928E-01,  1.332554E+02,-1.000,   94
  0.000000,  3.345725,  9.355991E-02,  7.792590E-01,  1.166930E+02,-1.000,  110
  0.000000,  3.345725,  9.432987E-02,  9.479680E-01,  1.993036E+01,-1.000,   63
  0.000000,  3.345725,  9.441215E-02,  9.705661E-01,  1.073733E+01,-1.000,   82
  0.000000,  3.345725,  1.048373E-01,  3.828961E-01, -6.562700E+00,-1.000,  112
  0.000000,  3.345725,  1.048380E-01,  3.833205E-01, -6.563493E+00,-1.000,  118
  0.000000,  3.345725,  1.069188E-01,  3.368845E-01, -4.628502E+00,-1.000,  108
  0.000000,  3.345725,  1.069486E-01,  3.369355E-01, -4.653671E+00,-1.000,  108
  0.000000,  3.345725,  1.071996E-01,  3.284227E-01, -4.452353E+00,-1.000,  118
  0.000000,  3.345725,  1.072140E-01,  3.282754E-01, -4.560933E+00,-1.000,  114
  0.000000,  3.345725,  4.704546E-01,  1.848823E+00,  3.930068E+01,-1.000,   96
  0.000000,  3.345725,  4.706792E-01,  1.864742E+00,  4.654116E+01,-1.000,  122
  0.000000,  3.345725,  4.707675E-01,  1.843871E+00,  4.591524E+01,-1.000,   34
  0.000000,  3.345725,  4.733398E-01,  1.984580E+00,  3.416940E+02,-1.000,  115
  0.000000,  3.345725,  4.734222E-01,  1.980928E+00,  1.731331E+03,-1.000,  144
  0.000000,  3.345725,  4.743936E-01,  1.924546E+00,  7.336544E+01,-1.000,    5
  0.000000,  3.345725,  8.658869E-01,  7.513345E-01,  1.850968E+01, 1.000,  112
  0.000000,  3.345725,  8.659293E-01,  7.529733E-01,  1.859384E+01, 1.000,  112
  0.000000,  3.345725,  1.201683E+00,  4.003798E-01,  5.123027E+01, 1.000,   60
  0.000000,  3.345725,  1.201879E+00,  4.004188E-01,  5.129775E+01, 1.000,   28
  0.000000,  3.345725,  1.201958E+00,  4.004179E-01,  5.132419E+01, 1.000,   20
  0.000000,  3.345725,  1.351890E+00,  8.677435E-01,  1.455113E+01,-1.000,  108
  0.000000,  3.345725,  1.351923E+00,  8.657072E-01,  1.452578E+01,-1.000,  108
  0.000000,  3.345725,  1.366882E+00,  9.837426E-01, -1.138903E+04,-1.000,   92
  0.000000,  3.345725,  1.369694E+00,  9.980310E-01, -1.145072E+04,-1.000,  106
  0.000000,  3.345725,  1.371847E+00,  1.005486E+00, -1.149573E+04,-1.000,   16
  0.000000,  3.345725,  1.383357E+00,  1.026137E+00, -1.166349E+04,-1.000,  104
  0.000000,  3.345725,  1.386512E+00,  1.043254E+00, -1.172184E+04,-1.000,   82
  0.000000,  3.345725,  1.790789E+00,  1.772536E+00, -1.714347E+04,-1.000,   66
  0.000000,  3.345725,  1.791179E+00,  1.757936E+00, -1.712603E+04,-1.000,   93
  0.000000,  3.345725,  1.801094E+00,  1.814525E+00, -1.719792E+04,-1.000,   88
  0.000000,  3.345725,  1.801540E+00,  1.855727E+00, -1.723221E+04,-1.000,   72
  0.000000,  3.345725,  2.031139E+00,  4.340596E-01, -2.323356E+01, 1.000,   76
  0.000000,  3.345725,  8.658517E+00,  1.284563E+00,  2.654912E+01,-1.000,   48
  0.000000,  3.345725,  9.185066E+00,  2.249349E+00,  8.881301E+00,-1.000,   20
  0.000000,  3.345725,  9.188169E+00,  2.125692E+00, -1.237086E+01,-1.000,   62
  0.000000,  3.345725,  9.188313E+00,  2.121171E+00, -1.355410E+01,-1.000,   55
  0.000000,  3.680297,  7.702108E-02,  5.829598E-01,  4.459780E+01,-1.000,   14
  0.000000,  3.680297,  7.716183E-02,  5.800155E-01,  4.344895E+01,-1.000,   16
  0.000000,  3.680297,  7.810384E-02,  5.790118E-01,  4.223579E+01,-1.000,    9
  0.000000,  3.680297,  7.849922E-02,  5.993941E-01,  4.386169E+01,-1.000,    2
  0.000000,  3.680297,  9.285984E-02,  7.020043E-01,  8.182171E+01,-1.000,   42
  0.000000,  3.680297,  9.298643E-02,  6.893958E-01,  1.123692E+02,-1.000,   46
  0.000000,  3.680297,  9.320886E-02,  1.017698E+00, -2.316351E+01,-1.000,   74
  0.000000,  3.680297,  9.337679E-02,  1.057589E+00, -1.933893E+01,-1.000,   44
  0.000000,  3.680297,  9.376629E-02,  7.674025E-01,  1.143709E+02,-1.000,   99
  0.000000,  3.680297,  9.385530E-02,  7.471677E-01,  1.022231E+02,-1.000,   94
  0.000000,  3.680297,  9.391820E-02,  8.170075E-01,  7.552431E+01,-1.000,   42
  0.000000,  3.680297,  9.462327E-02,  9.705678E-01,  8.686442E+00,-1.000,   67
  0.000000,  3.680297,  9.764957E-02,  1.491373E+00, -1.766951E+02,-1.000,    6
  0.000000,  3.680297,  1.008208E-01,  1.597000E+00, -2.530434E+02,-1.000,    2
  0.000000,  3.680297,  1.008476E-01,  1.883978E+00, -3.090575E+02,-1.000,    2
  0.000000,  3.680297,  1.014208E-01,  1.784737E+00, -3.345312E+02,-1.000,    6
  0.000000,  3.680297,  1.048658E-01,  3.824107E-01, -6.617377E+00,-1.000,  112
  0.000000,  3.680297,  1.048748E-01,  3.832957E-01, -6.576049E+00,-1.000,  118
  0.000000,  3.680297,  1.069596E-01,  3.371509E-01, -4.667328E+00,-1.000,  108
  0.000000,  3.680297,  1.069891E-01,  3.370978E-01, -4.692440E+00,-1.000,  108
  0.000000,  3.680297,  1.072394E-01,  3.303164E-01, -4.578533E+00,-1.000,  118
  0.000000,  3.680297,  1.072509E-01,  3.287959E-01, -4.682681E+00,-1.000,  114
  0.000000,  3.680297,  4.707089E-01,  1.845927E+00,  4.053958E+01,-1.000,  104
  0.000000,  3.680297,  4.710652E-01,  1.861336E+00,  4.365187E+01,-1.000,  131
  0.000000,  3.680297,  4.711252E-01,  1.823445E+00,  5.219457E+01,-1.000,   14
  0.000000,  3.680297,  4.737821E-01,  1.985404E+00,  1.196006E+03,-1.000,  111
  0.000000,  3.680297,  4.738566E-01,  1.990430E+00,  2.369060E+03,-1.000,  120
  0.000000,  3.680297,  4.754735E-01,  1.922264E+00,  7.985158E+01,-1.000,    1
  0.000000,  3.680297,  8.662727E-01,  7.527544E-01,  1.863597E+01, 1.000,  112
  0.000000,  3.680297,  8.663156E-01,  7.533902E-01,  1.865663E+01, 1.000,  112
  0.000000,  3.680297,  1.202435E+00,  4.006459E-01,  5.106575E+01, 1.000,   64
  0.000000,  3.680297,  1.202614E+00,  4.007048E-01,  5.110218E+01, 1.000,   26
  0.000000,  3.680297,  1.202741E+00,  4.006718E-01,  5.113407E+01, 1.000,   16
  0.000000,  3.680297,  1.352515E+00,  8.695102E-01,  1.455446E+01,-1.000,  106
  0.000000,  3.680297,  1.352557E+00,  8.662254E-01,  1.453292E+01,-1.000,  106
  0.000000,  3.680297,  1.367710E+00,  9.880214E-01, -1.139921E+04,-1.000,  106
  0.000000,  3.680297,  1.369266E+00,  9.904024E-01, -1.143510E+04,-1.000,  104
  0.000000,  3.680297,  1.385195E+00,  1.033863E+00, -1.168597E+04,-1.000,  104
  0.000000,  3.680297,  1.388304E+00,  1.043835E+00, -1.174193E+04,-1.000,   82
  0.000000,  3.680297,  1.784568E+00,  1.723548E+00, -1.693018E+04,-1.000,   66
  0.000000,  3.680297,  1.787014E+00,  1.752625E+00, -1.704667E+04,-1.000,   96
  0.000000,  3.680297,  1.796909E+00,  1.826698E+00, -1.712229E+04,-1.000,   72
  0.000000,  3.680297,  1.798214E+00,  1.831571E+00, -1.716004E+04,-1.000,   90
  0.000000,  3.680297,  2.031631E+00,  4.342047E-01, -2.327262E+01, 1.000,   75
  0.000000,  3.680297,  8.662910E+00,  1.285967E+00,  2.538374E+01,-1.000,   48
  0.000000,  3.680297,  9.189774E+00,  2.241318E+00,  5.975068E+00,-1.000,   20
  0.000000,  3.680297,  9.191237E+00,  2.157694E+00, -1.012755E+01,-1.000,   64
  0.000000,  3.680297,  9.191420E+00,  2.153530E+00, -1.236319E+01,-1.000,   51
  0.000000,  4.014870,  7.719597E-02,  5.705559E-01,  4.351194E+01,-1.000,   13
  0.000000,  4.014870,  7.733270E-02,  5.725231E-01,  4.337915E+01,-1.000,   26
  0.000000,  4.014870,  7.832045E-02,  6.053626E-01,  4.598269E+01,-1.000,    6
  0.000000,  4.014870,  7.876806E-02,  6.005895E-01,  4.275053E+01,-1.000,    2
  0.000000,  4.014870,  9.309722E-02,  9.856837E-01,  4.983263E+00,-1.000,   77
  0.000000,  4.014870,  9.331029E-02,  6.938160E-01,  8.589188E+01,-1.000,   32
  0.000000,  4.014870,  9.353453E-02,  1.010995E+00, -2.038711E+01,-1.000,   54
  0.000000,  4.014870,  9.355557E-02,  6.685173E-01,  8.176569E+01,-1.000,   56
  0.000000,  4.014870,  9.399654E-02,  7.453951E-01,  1.099688E+02,-1.000,  107
  0.000000,  4.014870,  9.402603E-02,  7.400478E-01,  1.028023E+02,-1.000,   89
  0.000000,  4.014870,  9.485315E-02,  9.709876E-01,  1.077115E+01,-1.000,   56
  0.000000,  4.014870,  9.489475E-02,  9.467516E-01,  1.023155E+01,-1.000,   64
  0.000000,  4.014870,  1.003816E-01,  1.721540E+00, -2.972629E+02,-1.000,   15
  0.000000,  4.014870,  1.012490E-01,  1.818899E+00, -3.065288E+02,-1.000,    4
  0.000000,  4.014870,  1.049139E-01,  3.821112E-01, -6.872844E+00,-1.000,  120
  0.000000,  4.014870,  1.049175E-01,  3.828414E-01, -6.810008E+00,-1.000,  112
  0.000000,  4.014870,  1.070009E-01,  3.371408E-01, -4.681147E+00,-1.000,  108
  0.000000,  4.014870,  1.070314E-01,  3.372132E-01, -4.719060E+00,-1.000,  108
  0.000000,  4.014870,  1.072681E-01,  3.319285E-01, -4.250314E+00,-1.000,  120
  0.000000,  4.014870,  1.072839E-01,  3.197507E-01, -4.363956E+00,-1.000,  112
  0.000000,  4.014870,  4.709943E-01,  1.838686E+00,  4.048819E+01,-1.000,   97
  0.000000,  4.014870,  4.714843E-01,  1.856415E+00,  3.979477E+01,-1.000,  136
  0.000000,  4.014870,  4.715081E-01,  1.827140E+00,  3.894870E+01,-1.000,   34
  0.000000,  4.014870,  4.743393E-01,  1.999135E+00,  2.930657E+03,-1.000,  117
  0.000000,  4.014870,  4.745483E-01,  1.992739E+00,  1.353413E+03,-1.000,  106
  0.000000,  4.014870,  8.667003E-01,  7.540566E-01,  1.895600E+01, 1.000,  112
  0.000000,  4.014870,  8.667443E-01,  7.561527E-01,  1.901812E+01, 1.000,  112
  0.000000,  4.014870,  1.203373E+00,  4.009677E-01,  5.096157E+01, 1.000,  106
  0.000000,  4.014870,  1.353219E+00,  8.692433E-01,  1.459916E+01,-1.000,  106
  0.000000,  4.014870,  1.353262E+00,  8.669531E-01,  1.444956E+01,-1.000,  106
